onset	duration	trial_type	stim_file	stim_file_index	note
16.011	0.3	34	task-sfprescaled_stimuli.npy	274	n/a
16.511	0.3	34	task-sfprescaled_stimuli.npy	277	n/a
17.011	0.3	34	task-sfprescaled_stimuli.npy	279	n/a
17.511	0.3	34	task-sfprescaled_stimuli.npy	278	n/a
18.011	0.3	34	task-sfprescaled_stimuli.npy	273	n/a
18.511	0.3	34	task-sfprescaled_stimuli.npy	272	n/a
19.011	0.3	34	task-sfprescaled_stimuli.npy	276	n/a
19.510	0.3	34	task-sfprescaled_stimuli.npy	275	n/a
20.011	0.3	6	task-sfprescaled_stimuli.npy	50	n/a
20.512	0.3	6	task-sfprescaled_stimuli.npy	51	n/a
21.011	0.3	6	task-sfprescaled_stimuli.npy	48	n/a
21.511	0.3	6	task-sfprescaled_stimuli.npy	52	n/a
22.011	0.3	6	task-sfprescaled_stimuli.npy	55	n/a
22.512	0.3	6	task-sfprescaled_stimuli.npy	53	n/a
23.011	0.3	6	task-sfprescaled_stimuli.npy	54	n/a
23.511	0.3	6	task-sfprescaled_stimuli.npy	49	n/a
24.011	0.3	48	task-sfprescaled_stimuli.npy	427	blank trial
24.510	0.3	48	task-sfprescaled_stimuli.npy	425	blank trial
25.011	0.3	48	task-sfprescaled_stimuli.npy	424	blank trial
25.512	0.3	48	task-sfprescaled_stimuli.npy	428	blank trial
26.011	0.3	48	task-sfprescaled_stimuli.npy	431	blank trial
26.511	0.3	48	task-sfprescaled_stimuli.npy	426	blank trial
27.011	0.3	48	task-sfprescaled_stimuli.npy	429	blank trial
27.511	0.3	48	task-sfprescaled_stimuli.npy	430	blank trial
28.011	0.3	28	task-sfprescaled_stimuli.npy	227	n/a
28.512	0.3	28	task-sfprescaled_stimuli.npy	228	n/a
29.011	0.3	28	task-sfprescaled_stimuli.npy	229	n/a
29.511	0.3	28	task-sfprescaled_stimuli.npy	225	n/a
30.011	0.3	28	task-sfprescaled_stimuli.npy	226	n/a
30.511	0.3	28	task-sfprescaled_stimuli.npy	224	n/a
31.011	0.3	28	task-sfprescaled_stimuli.npy	231	n/a
31.511	0.3	28	task-sfprescaled_stimuli.npy	230	n/a
32.011	0.3	8	task-sfprescaled_stimuli.npy	64	n/a
32.510	0.3	8	task-sfprescaled_stimuli.npy	70	n/a
33.011	0.3	8	task-sfprescaled_stimuli.npy	69	n/a
33.511	0.3	8	task-sfprescaled_stimuli.npy	65	n/a
34.011	0.3	8	task-sfprescaled_stimuli.npy	67	n/a
34.511	0.3	8	task-sfprescaled_stimuli.npy	66	n/a
35.011	0.3	8	task-sfprescaled_stimuli.npy	71	n/a
35.510	0.3	8	task-sfprescaled_stimuli.npy	68	n/a
36.011	0.3	25	task-sfprescaled_stimuli.npy	207	n/a
36.511	0.3	25	task-sfprescaled_stimuli.npy	204	n/a
37.011	0.3	25	task-sfprescaled_stimuli.npy	200	n/a
37.511	0.3	25	task-sfprescaled_stimuli.npy	203	n/a
38.011	0.3	25	task-sfprescaled_stimuli.npy	201	n/a
38.511	0.3	25	task-sfprescaled_stimuli.npy	202	n/a
39.011	0.3	25	task-sfprescaled_stimuli.npy	206	n/a
39.503	0.3	25	task-sfprescaled_stimuli.npy	205	n/a
40.003	0.3	26	task-sfprescaled_stimuli.npy	215	n/a
40.503	0.3	26	task-sfprescaled_stimuli.npy	210	n/a
41.003	0.3	26	task-sfprescaled_stimuli.npy	211	n/a
41.503	0.3	26	task-sfprescaled_stimuli.npy	214	n/a
42.003	0.3	26	task-sfprescaled_stimuli.npy	213	n/a
42.503	0.3	26	task-sfprescaled_stimuli.npy	208	n/a
43.003	0.3	26	task-sfprescaled_stimuli.npy	209	n/a
43.503	0.3	26	task-sfprescaled_stimuli.npy	212	n/a
44.003	0.3	40	task-sfprescaled_stimuli.npy	324	n/a
44.504	0.3	40	task-sfprescaled_stimuli.npy	326	n/a
45.003	0.3	40	task-sfprescaled_stimuli.npy	323	n/a
45.504	0.3	40	task-sfprescaled_stimuli.npy	325	n/a
46.004	0.3	40	task-sfprescaled_stimuli.npy	320	n/a
46.504	0.3	40	task-sfprescaled_stimuli.npy	322	n/a
47.004	0.3	40	task-sfprescaled_stimuli.npy	321	n/a
47.504	0.3	40	task-sfprescaled_stimuli.npy	327	n/a
48.004	0.3	48	task-sfprescaled_stimuli.npy	417	blank trial
48.504	0.3	48	task-sfprescaled_stimuli.npy	423	blank trial
49.004	0.3	48	task-sfprescaled_stimuli.npy	421	blank trial
49.505	0.3	48	task-sfprescaled_stimuli.npy	418	blank trial
50.005	0.3	48	task-sfprescaled_stimuli.npy	419	blank trial
50.506	0.3	48	task-sfprescaled_stimuli.npy	422	blank trial
51.005	0.3	48	task-sfprescaled_stimuli.npy	420	blank trial
51.505	0.3	48	task-sfprescaled_stimuli.npy	416	blank trial
52.005	0.3	19	task-sfprescaled_stimuli.npy	156	n/a
52.505	0.3	19	task-sfprescaled_stimuli.npy	159	n/a
53.005	0.3	19	task-sfprescaled_stimuli.npy	153	n/a
53.505	0.3	19	task-sfprescaled_stimuli.npy	158	n/a
54.006	0.3	19	task-sfprescaled_stimuli.npy	155	n/a
54.508	0.3	19	task-sfprescaled_stimuli.npy	157	n/a
55.008	0.3	19	task-sfprescaled_stimuli.npy	154	n/a
55.508	0.3	19	task-sfprescaled_stimuli.npy	152	n/a
56.008	0.3	27	task-sfprescaled_stimuli.npy	217	n/a
56.508	0.3	27	task-sfprescaled_stimuli.npy	216	n/a
57.008	0.3	27	task-sfprescaled_stimuli.npy	221	n/a
57.508	0.3	27	task-sfprescaled_stimuli.npy	219	n/a
58.008	0.3	27	task-sfprescaled_stimuli.npy	218	n/a
