onset	duration	trial_type	stim_file	stim_file_index	note
16.015	0.3	11	task-sfprescaled_stimuli.npy	94	n/a
16.515	0.3	11	task-sfprescaled_stimuli.npy	93	n/a
17.014	0.3	11	task-sfprescaled_stimuli.npy	88	n/a
17.514	0.3	11	task-sfprescaled_stimuli.npy	95	n/a
18.015	0.3	11	task-sfprescaled_stimuli.npy	91	n/a
18.514	0.3	11	task-sfprescaled_stimuli.npy	90	n/a
19.015	0.3	11	task-sfprescaled_stimuli.npy	89	n/a
19.515	0.3	11	task-sfprescaled_stimuli.npy	92	n/a
20.015	0.3	1	task-sfprescaled_stimuli.npy	13	n/a
20.514	0.3	1	task-sfprescaled_stimuli.npy	15	n/a
21.015	0.3	1	task-sfprescaled_stimuli.npy	9	n/a
21.514	0.3	1	task-sfprescaled_stimuli.npy	12	n/a
22.015	0.3	1	task-sfprescaled_stimuli.npy	10	n/a
22.515	0.3	1	task-sfprescaled_stimuli.npy	8	n/a
23.015	0.3	1	task-sfprescaled_stimuli.npy	11	n/a
23.515	0.3	1	task-sfprescaled_stimuli.npy	14	n/a
24.015	0.3	22	task-sfprescaled_stimuli.npy	180	n/a
24.515	0.3	22	task-sfprescaled_stimuli.npy	183	n/a
25.015	0.3	22	task-sfprescaled_stimuli.npy	176	n/a
25.515	0.3	22	task-sfprescaled_stimuli.npy	177	n/a
26.015	0.3	22	task-sfprescaled_stimuli.npy	181	n/a
26.515	0.3	22	task-sfprescaled_stimuli.npy	182	n/a
27.015	0.3	22	task-sfprescaled_stimuli.npy	178	n/a
27.515	0.3	22	task-sfprescaled_stimuli.npy	179	n/a
28.015	0.3	0	task-sfprescaled_stimuli.npy	5	n/a
28.515	0.3	0	task-sfprescaled_stimuli.npy	0	n/a
29.015	0.3	0	task-sfprescaled_stimuli.npy	1	n/a
29.503	0.3	0	task-sfprescaled_stimuli.npy	4	n/a
30.015	0.3	0	task-sfprescaled_stimuli.npy	2	n/a
30.503	0.3	0	task-sfprescaled_stimuli.npy	7	n/a
31.015	0.3	0	task-sfprescaled_stimuli.npy	3	n/a
31.503	0.3	0	task-sfprescaled_stimuli.npy	6	n/a
32.004	0.3	36	task-sfprescaled_stimuli.npy	293	n/a
32.503	0.3	36	task-sfprescaled_stimuli.npy	295	n/a
33.004	0.3	36	task-sfprescaled_stimuli.npy	291	n/a
33.504	0.3	36	task-sfprescaled_stimuli.npy	292	n/a
34.004	0.3	36	task-sfprescaled_stimuli.npy	290	n/a
34.503	0.3	36	task-sfprescaled_stimuli.npy	288	n/a
35.004	0.3	36	task-sfprescaled_stimuli.npy	289	n/a
35.504	0.3	36	task-sfprescaled_stimuli.npy	294	n/a
36.004	0.3	2	task-sfprescaled_stimuli.npy	17	n/a
36.504	0.3	2	task-sfprescaled_stimuli.npy	19	n/a
37.004	0.3	2	task-sfprescaled_stimuli.npy	22	n/a
37.505	0.3	2	task-sfprescaled_stimuli.npy	18	n/a
38.005	0.3	2	task-sfprescaled_stimuli.npy	21	n/a
38.505	0.3	2	task-sfprescaled_stimuli.npy	16	n/a
39.005	0.3	2	task-sfprescaled_stimuli.npy	23	n/a
39.505	0.3	2	task-sfprescaled_stimuli.npy	20	n/a
40.005	0.3	48	task-sfprescaled_stimuli.npy	387	blank trial
40.505	0.3	48	task-sfprescaled_stimuli.npy	390	blank trial
41.006	0.3	48	task-sfprescaled_stimuli.npy	384	blank trial
41.505	0.3	48	task-sfprescaled_stimuli.npy	391	blank trial
42.007	0.3	48	task-sfprescaled_stimuli.npy	386	blank trial
42.506	0.3	48	task-sfprescaled_stimuli.npy	389	blank trial
43.007	0.3	48	task-sfprescaled_stimuli.npy	385	blank trial
43.507	0.3	48	task-sfprescaled_stimuli.npy	388	blank trial
44.007	0.3	18	task-sfprescaled_stimuli.npy	147	n/a
44.506	0.3	18	task-sfprescaled_stimuli.npy	145	n/a
45.007	0.3	18	task-sfprescaled_stimuli.npy	146	n/a
45.508	0.3	18	task-sfprescaled_stimuli.npy	148	n/a
46.007	0.3	18	task-sfprescaled_stimuli.npy	144	n/a
46.508	0.3	18	task-sfprescaled_stimuli.npy	149	n/a
47.008	0.3	18	task-sfprescaled_stimuli.npy	151	n/a
47.509	0.3	18	task-sfprescaled_stimuli.npy	150	n/a
48.009	0.3	28	task-sfprescaled_stimuli.npy	226	n/a
48.509	0.3	28	task-sfprescaled_stimuli.npy	225	n/a
49.009	0.3	28	task-sfprescaled_stimuli.npy	229	n/a
49.509	0.3	28	task-sfprescaled_stimuli.npy	230	n/a
50.009	0.3	28	task-sfprescaled_stimuli.npy	228	n/a
50.509	0.3	28	task-sfprescaled_stimuli.npy	227	n/a
51.009	0.3	28	task-sfprescaled_stimuli.npy	231	n/a
51.509	0.3	28	task-sfprescaled_stimuli.npy	224	n/a
52.011	0.3	6	task-sfprescaled_stimuli.npy	53	n/a
52.511	0.3	6	task-sfprescaled_stimuli.npy	50	n/a
53.011	0.3	6	task-sfprescaled_stimuli.npy	55	n/a
53.512	0.3	6	task-sfprescaled_stimuli.npy	54	n/a
54.011	0.3	6	task-sfprescaled_stimuli.npy	48	n/a
54.511	0.3	6	task-sfprescaled_stimuli.npy	49	n/a
55.011	0.3	6	task-sfprescaled_stimuli.npy	52	n/a
55.512	0.3	6	task-sfprescaled_stimuli.npy	51	n/a
56.011	0.3	48	task-sfprescaled_stimuli.npy	457	blank trial
56.511	0.3	48	task-sfprescaled_stimuli.npy	458	blank trial
57.013	0.3	48	task-sfprescaled_stimuli.npy	462	blank trial
57.513	0.3	48	task-sfprescaled_stimuli.npy	461	blank trial
58.013	0.3	48	task-sfprescaled_stimuli.npy	463	blank trial
58.513	0.3	48	task-sfprescaled_stimuli.npy	456	blank trial
59.012	0.3	48	task-sfprescaled_stimuli.npy	460	blank trial
59.512	0.3	48	task-sfprescaled_stimuli.npy	459	blank trial
60.013	0.3	46	task-sfprescaled_stimuli.npy	368	n/a
60.513	0.3	46	task-sfprescaled_stimuli.npy	374	n/a
61.013	0.3	46	task-sfprescaled_stimuli.npy	372	n/a
61.513	0.3	46	task-sfprescaled_stimuli.npy	369	n/a
62.014	0.3	46	task-sfprescaled_stimuli.npy	375	n/a
62.514	0.3	46	task-sfprescaled_stimuli.npy	373	n/a
63.014	0.3	46	task-sfprescaled_stimuli.npy	370	n/a
63.515	0.3	46	task-sfprescaled_stimuli.npy	371	n/a
64.014	0.3	23	task-sfprescaled_stimuli.npy	190	n/a
64.514	0.3	23	task-sfprescaled_stimuli.npy	189	n/a
65.014	0.3	23	task-sfprescaled_stimuli.npy	191	n/a
65.514	0.3	23	task-sfprescaled_stimuli.npy	187	n/a
66.014	0.3	23	task-sfprescaled_stimuli.npy	186	n/a
66.514	0.3	23	task-sfprescaled_stimuli.npy	185	n/a
67.014	0.3	23	task-sfprescaled_stimuli.npy	184	n/a
67.514	0.3	23	task-sfprescaled_stimuli.npy	188	n/a
68.014	0.3	14	task-sfprescaled_stimuli.npy	116	n/a
68.515	0.3	14	task-sfprescaled_stimuli.npy	115	n/a
69.014	0.3	14	task-sfprescaled_stimuli.npy	112	n/a
69.515	0.3	14	task-sfprescaled_stimuli.npy	117	n/a
70.015	0.3	14	task-sfprescaled_stimuli.npy	113	n/a
70.515	0.3	14	task-sfprescaled_stimuli.npy	118	n/a
71.014	0.3	14	task-sfprescaled_stimuli.npy	119	n/a
71.515	0.3	14	task-sfprescaled_stimuli.npy	114	n/a
72.014	0.3	17	task-sfprescaled_stimuli.npy	138	n/a
72.515	0.3	17	task-sfprescaled_stimuli.npy	136	n/a
73.015	0.3	17	task-sfprescaled_stimuli.npy	140	n/a
73.515	0.3	17	task-sfprescaled_stimuli.npy	142	n/a
74.015	0.3	17	task-sfprescaled_stimuli.npy	143	n/a
74.515	0.3	17	task-sfprescaled_stimuli.npy	139	n/a
75.014	0.3	17	task-sfprescaled_stimuli.npy	137	n/a
75.515	0.3	17	task-sfprescaled_stimuli.npy	141	n/a
76.014	0.3	16	task-sfprescaled_stimuli.npy	128	n/a
76.514	0.3	16	task-sfprescaled_stimuli.npy	134	n/a
77.014	0.3	16	task-sfprescaled_stimuli.npy	133	n/a
77.514	0.3	16	task-sfprescaled_stimuli.npy	131	n/a
78.014	0.3	16	task-sfprescaled_stimuli.npy	130	n/a
78.514	0.3	16	task-sfprescaled_stimuli.npy	132	n/a
79.014	0.3	16	task-sfprescaled_stimuli.npy	129	n/a
79.503	0.3	16	task-sfprescaled_stimuli.npy	135	n/a
80.014	0.3	26	task-sfprescaled_stimuli.npy	211	n/a
80.503	0.3	26	task-sfprescaled_stimuli.npy	208	n/a
