onset	duration	trial_type	stim_file	stim_file_index	response_time	outcome	note
60.005	0.3	35	task-sfprescaled_stimuli.npy	281	n/a	correct_rejection	n/a
60.506	0.3	35	task-sfprescaled_stimuli.npy	283	n/a	n/a	n/a
61.005	0.3	35	task-sfprescaled_stimuli.npy	287	0.486	hit	n/a
61.506	0.3	35	task-sfprescaled_stimuli.npy	282	n/a	n/a	n/a
62.007	0.3	35	task-sfprescaled_stimuli.npy	280	n/a	correct_rejection	n/a
62.509	0.3	35	task-sfprescaled_stimuli.npy	284	n/a	n/a	n/a
63.008	0.3	35	task-sfprescaled_stimuli.npy	285	n/a	correct_rejection	n/a
63.508	0.3	35	task-sfprescaled_stimuli.npy	286	n/a	n/a	n/a
64.008	0.3	45	task-sfprescaled_stimuli.npy	361	n/a	correct_rejection	n/a
64.507	0.3	45	task-sfprescaled_stimuli.npy	364	n/a	n/a	n/a
65.008	0.3	45	task-sfprescaled_stimuli.npy	365	n/a	correct_rejection	n/a
65.508	0.3	45	task-sfprescaled_stimuli.npy	360	n/a	n/a	n/a
66.008	0.3	45	task-sfprescaled_stimuli.npy	366	n/a	correct_rejection	n/a
66.508	0.3	45	task-sfprescaled_stimuli.npy	367	n/a	n/a	n/a
67.008	0.3	45	task-sfprescaled_stimuli.npy	363	n/a	correct_rejection	n/a
67.508	0.3	45	task-sfprescaled_stimuli.npy	362	n/a	n/a	n/a
68.008	0.3	48	task-sfprescaled_stimuli.npy	405	n/a	correct_rejection	blank trial
68.508	0.3	48	task-sfprescaled_stimuli.npy	400	n/a	n/a	blank trial
69.008	0.3	48	task-sfprescaled_stimuli.npy	402	n/a	correct_rejection	blank trial
69.508	0.3	48	task-sfprescaled_stimuli.npy	407	n/a	n/a	blank trial
70.008	0.3	48	task-sfprescaled_stimuli.npy	403	n/a	correct_rejection	blank trial
70.508	0.3	48	task-sfprescaled_stimuli.npy	401	n/a	n/a	blank trial
71.008	0.3	48	task-sfprescaled_stimuli.npy	406	n/a	correct_rejection	blank trial
71.508	0.3	48	task-sfprescaled_stimuli.npy	404	n/a	n/a	blank trial
72.008	0.3	27	task-sfprescaled_stimuli.npy	219	n/a	correct_rejection	n/a
72.508	0.3	27	task-sfprescaled_stimuli.npy	221	n/a	n/a	n/a
73.008	0.3	27	task-sfprescaled_stimuli.npy	223	0.652	hit	n/a
73.508	0.3	27	task-sfprescaled_stimuli.npy	218	n/a	n/a	n/a
74.008	0.3	27	task-sfprescaled_stimuli.npy	220	n/a	correct_rejection	n/a
74.508	0.3	27	task-sfprescaled_stimuli.npy	222	n/a	n/a	n/a
75.008	0.3	27	task-sfprescaled_stimuli.npy	216	n/a	correct_rejection	n/a
75.508	0.3	27	task-sfprescaled_stimuli.npy	217	n/a	n/a	n/a
76.008	0.3	7	task-sfprescaled_stimuli.npy	60	n/a	correct_rejection	n/a
76.508	0.3	7	task-sfprescaled_stimuli.npy	63	n/a	n/a	n/a
77.008	0.3	7	task-sfprescaled_stimuli.npy	61	n/a	correct_rejection	n/a
77.508	0.3	7	task-sfprescaled_stimuli.npy	56	n/a	n/a	n/a
78.008	0.3	7	task-sfprescaled_stimuli.npy	62	n/a	correct_rejection	n/a
78.508	0.3	7	task-sfprescaled_stimuli.npy	57	n/a	n/a	n/a
79.008	0.3	7	task-sfprescaled_stimuli.npy	58	n/a	correct_rejection	n/a
79.508	0.3	7	task-sfprescaled_stimuli.npy	59	n/a	n/a	n/a
80.008	0.3	44	task-sfprescaled_stimuli.npy	355	n/a	correct_rejection	n/a
80.508	0.3	44	task-sfprescaled_stimuli.npy	358	n/a	n/a	n/a
81.008	0.3	44	task-sfprescaled_stimuli.npy	359	n/a	correct_rejection	n/a
81.508	0.3	44	task-sfprescaled_stimuli.npy	356	n/a	n/a	n/a
82.008	0.3	44	task-sfprescaled_stimuli.npy	357	0.718	hit	n/a
82.508	0.3	44	task-sfprescaled_stimuli.npy	354	n/a	n/a	n/a
83.008	0.3	44	task-sfprescaled_stimuli.npy	353	n/a	correct_rejection	n/a
83.508	0.3	44	task-sfprescaled_stimuli.npy	352	n/a	n/a	n/a
84.008	0.3	41	task-sfprescaled_stimuli.npy	328	n/a	correct_rejection	n/a
84.508	0.3	41	task-sfprescaled_stimuli.npy	331	n/a	n/a	n/a
85.008	0.3	41	task-sfprescaled_stimuli.npy	332	n/a	correct_rejection	n/a
85.508	0.3	41	task-sfprescaled_stimuli.npy	334	n/a	n/a	n/a
86.008	0.3	41	task-sfprescaled_stimuli.npy	329	n/a	correct_rejection	n/a
86.508	0.3	41	task-sfprescaled_stimuli.npy	335	n/a	n/a	n/a
87.008	0.3	41	task-sfprescaled_stimuli.npy	333	n/a	correct_rejection	n/a
87.508	0.3	41	task-sfprescaled_stimuli.npy	330	n/a	n/a	n/a
88.008	0.3	48	task-sfprescaled_stimuli.npy	445	n/a	correct_rejection	blank trial
88.508	0.3	48	task-sfprescaled_stimuli.npy	446	n/a	n/a	blank trial
89.008	0.3	48	task-sfprescaled_stimuli.npy	442	0.854	hit	blank trial
89.508	0.3	48	task-sfprescaled_stimuli.npy	441	n/a	n/a	blank trial
90.007	0.3	48	task-sfprescaled_stimuli.npy	447	n/a	correct_rejection	blank trial
90.508	0.3	48	task-sfprescaled_stimuli.npy	444	n/a	n/a	blank trial
91.008	0.3	48	task-sfprescaled_stimuli.npy	443	0.462	hit	blank trial
91.508	0.3	48	task-sfprescaled_stimuli.npy	440	n/a	n/a	blank trial
92.008	0.3	47	task-sfprescaled_stimuli.npy	378	n/a	correct_rejection	n/a
92.508	0.3	47	task-sfprescaled_stimuli.npy	379	n/a	n/a	n/a
93.008	0.3	47	task-sfprescaled_stimuli.npy	380	n/a	correct_rejection	n/a
93.508	0.3	47	task-sfprescaled_stimuli.npy	377	n/a	n/a	n/a
94.008	0.3	47	task-sfprescaled_stimuli.npy	376	n/a	correct_rejection	n/a
94.508	0.3	47	task-sfprescaled_stimuli.npy	382	n/a	n/a	n/a
95.008	0.3	47	task-sfprescaled_stimuli.npy	383	n/a	correct_rejection	n/a
95.508	0.3	47	task-sfprescaled_stimuli.npy	381	n/a	n/a	n/a
96.008	0.3	6	task-sfprescaled_stimuli.npy	48	n/a	correct_rejection	n/a
96.508	0.3	6	task-sfprescaled_stimuli.npy	55	n/a	n/a	n/a
97.003	0.3	6	task-sfprescaled_stimuli.npy	54	n/a	correct_rejection	n/a
97.503	0.3	6	task-sfprescaled_stimuli.npy	50	n/a	n/a	n/a
98.003	0.3	6	task-sfprescaled_stimuli.npy	51	n/a	correct_rejection	n/a
98.503	0.3	6	task-sfprescaled_stimuli.npy	49	n/a	n/a	n/a
99.003	0.3	6	task-sfprescaled_stimuli.npy	53	n/a	correct_rejection	n/a
99.503	0.3	6	task-sfprescaled_stimuli.npy	52	n/a	n/a	n/a
100.003	0.3	48	task-sfprescaled_stimuli.npy	419	n/a	correct_rejection	blank trial
100.503	0.3	48	task-sfprescaled_stimuli.npy	418	n/a	n/a	blank trial
101.003	0.3	48	task-sfprescaled_stimuli.npy	416	n/a	correct_rejection	blank trial
101.503	0.3	48	task-sfprescaled_stimuli.npy	421	n/a	n/a	blank trial
102.004	0.3	48	task-sfprescaled_stimuli.npy	423	n/a	correct_rejection	blank trial
102.504	0.3	48	task-sfprescaled_stimuli.npy	422	n/a	n/a	blank trial
103.004	0.3	48	task-sfprescaled_stimuli.npy	420	n/a	correct_rejection	blank trial
103.504	0.3	48	task-sfprescaled_stimuli.npy	417	n/a	n/a	blank trial
104.004	0.3	1	task-sfprescaled_stimuli.npy	15	n/a	correct_rejection	n/a
104.504	0.3	1	task-sfprescaled_stimuli.npy	10	n/a	n/a	n/a
105.004	0.3	1	task-sfprescaled_stimuli.npy	13	n/a	correct_rejection	n/a
105.504	0.3	1	task-sfprescaled_stimuli.npy	9	n/a	n/a	n/a
106.004	0.3	1	task-sfprescaled_stimuli.npy	8	n/a	correct_rejection	n/a
106.504	0.3	1	task-sfprescaled_stimuli.npy	11	n/a	n/a	n/a
107.005	0.3	1	task-sfprescaled_stimuli.npy	14	n/a	correct_rejection	n/a
107.505	0.3	1	task-sfprescaled_stimuli.npy	12	n/a	n/a	n/a
108.006	0.3	23	task-sfprescaled_stimuli.npy	191	n/a	correct_rejection	n/a
108.505	0.3	23	task-sfprescaled_stimuli.npy	184	n/a	n/a	n/a
109.005	0.3	23	task-sfprescaled_stimuli.npy	186	n/a	correct_rejection	n/a
109.505	0.3	23	task-sfprescaled_stimuli.npy	185	n/a	n/a	n/a
110.005	0.3	23	task-sfprescaled_stimuli.npy	190	n/a	correct_rejection	n/a
110.507	0.3	23	task-sfprescaled_stimuli.npy	188	n/a	n/a	n/a
111.005	0.3	23	task-sfprescaled_stimuli.npy	187	n/a	correct_rejection	n/a
111.506	0.3	23	task-sfprescaled_stimuli.npy	189	n/a	n/a	n/a
112.007	0.3	0	task-sfprescaled_stimuli.npy	6	0.595	hit	n/a
112.508	0.3	0	task-sfprescaled_stimuli.npy	7	n/a	n/a	n/a
113.007	0.3	0	task-sfprescaled_stimuli.npy	0	n/a	correct_rejection	n/a
113.508	0.3	0	task-sfprescaled_stimuli.npy	3	n/a	n/a	n/a
114.008	0.3	0	task-sfprescaled_stimuli.npy	2	n/a	correct_rejection	n/a
114.508	0.3	0	task-sfprescaled_stimuli.npy	5	n/a	n/a	n/a
115.007	0.3	0	task-sfprescaled_stimuli.npy	4	n/a	correct_rejection	n/a
115.508	0.3	0	task-sfprescaled_stimuli.npy	1	n/a	n/a	n/a
116.006	0.3	48	task-sfprescaled_stimuli.npy	398	n/a	correct_rejection	blank trial
116.507	0.3	48	task-sfprescaled_stimuli.npy	392	n/a	n/a	blank trial
117.007	0.3	48	task-sfprescaled_stimuli.npy	395	n/a	correct_rejection	blank trial
117.507	0.3	48	task-sfprescaled_stimuli.npy	399	n/a	n/a	blank trial
118.007	0.3	48	task-sfprescaled_stimuli.npy	394	n/a	correct_rejection	blank trial
118.508	0.3	48	task-sfprescaled_stimuli.npy	397	n/a	n/a	blank trial
119.007	0.3	48	task-sfprescaled_stimuli.npy	393	n/a	correct_rejection	blank trial
119.507	0.3	48	task-sfprescaled_stimuli.npy	396	n/a	n/a	blank trial
120.007	0.3	18	task-sfprescaled_stimuli.npy	146	n/a	correct_rejection	n/a
120.508	0.3	18	task-sfprescaled_stimuli.npy	150	n/a	n/a	n/a
121.007	0.3	18	task-sfprescaled_stimuli.npy	151	n/a	correct_rejection	n/a
121.508	0.3	18	task-sfprescaled_stimuli.npy	148	n/a	n/a	n/a
122.007	0.3	18	task-sfprescaled_stimuli.npy	149	n/a	correct_rejection	n/a
122.508	0.3	18	task-sfprescaled_stimuli.npy	144	n/a	n/a	n/a
123.007	0.3	18	task-sfprescaled_stimuli.npy	145	n/a	correct_rejection	n/a
123.508	0.3	18	task-sfprescaled_stimuli.npy	147	n/a	n/a	n/a
124.007	0.3	20	task-sfprescaled_stimuli.npy	161	n/a	correct_rejection	n/a
124.507	0.3	20	task-sfprescaled_stimuli.npy	163	n/a	n/a	n/a
125.007	0.3	20	task-sfprescaled_stimuli.npy	167	n/a	correct_rejection	n/a
125.507	0.3	20	task-sfprescaled_stimuli.npy	160	n/a	n/a	n/a
126.007	0.3	20	task-sfprescaled_stimuli.npy	166	n/a	correct_rejection	n/a
126.507	0.3	20	task-sfprescaled_stimuli.npy	165	n/a	n/a	n/a
127.007	0.3	20	task-sfprescaled_stimuli.npy	164	n/a	correct_rejection	n/a
127.507	0.3	20	task-sfprescaled_stimuli.npy	162	n/a	n/a	n/a
128.007	0.3	34	task-sfprescaled_stimuli.npy	275	n/a	miss	n/a
128.506	0.3	34	task-sfprescaled_stimuli.npy	273	n/a	n/a	n/a
129.007	0.3	34	task-sfprescaled_stimuli.npy	278	n/a	correct_rejection	n/a
129.508	0.3	34	task-sfprescaled_stimuli.npy	272	n/a	n/a	n/a
130.007	0.3	34	task-sfprescaled_stimuli.npy	276	n/a	correct_rejection	n/a
130.507	0.3	34	task-sfprescaled_stimuli.npy	274	n/a	n/a	n/a
131.007	0.3	34	task-sfprescaled_stimuli.npy	279	n/a	correct_rejection	n/a
131.508	0.3	34	task-sfprescaled_stimuli.npy	277	n/a	n/a	n/a
132.007	0.3	26	task-sfprescaled_stimuli.npy	214	0.595	hit	n/a
132.507	0.3	26	task-sfprescaled_stimuli.npy	210	n/a	n/a	n/a
133.007	0.3	26	task-sfprescaled_stimuli.npy	215	n/a	correct_rejection	n/a
133.507	0.3	26	task-sfprescaled_stimuli.npy	213	n/a	n/a	n/a
134.007	0.3	26	task-sfprescaled_stimuli.npy	209	n/a	correct_rejection	n/a
134.507	0.3	26	task-sfprescaled_stimuli.npy	212	n/a	n/a	n/a
135.007	0.3	26	task-sfprescaled_stimuli.npy	208	n/a	correct_rejection	n/a
135.507	0.3	26	task-sfprescaled_stimuli.npy	211	n/a	n/a	n/a
136.007	0.3	46	task-sfprescaled_stimuli.npy	371	0.596	hit	n/a
136.507	0.3	46	task-sfprescaled_stimuli.npy	373	n/a	n/a	n/a
137.007	0.3	46	task-sfprescaled_stimuli.npy	372	n/a	correct_rejection	n/a
137.507	0.3	46	task-sfprescaled_stimuli.npy	374	n/a	n/a	n/a
138.007	0.3	46	task-sfprescaled_stimuli.npy	375	n/a	correct_rejection	n/a
138.507	0.3	46	task-sfprescaled_stimuli.npy	370	n/a	n/a	n/a
139.007	0.3	46	task-sfprescaled_stimuli.npy	368	n/a	correct_rejection	n/a
139.507	0.3	46	task-sfprescaled_stimuli.npy	369	n/a	n/a	n/a
140.007	0.3	19	task-sfprescaled_stimuli.npy	155	n/a	correct_rejection	n/a
140.507	0.3	19	task-sfprescaled_stimuli.npy	154	n/a	n/a	n/a
141.007	0.3	19	task-sfprescaled_stimuli.npy	152	n/a	correct_rejection	n/a
141.507	0.3	19	task-sfprescaled_stimuli.npy	158	n/a	n/a	n/a
142.007	0.3	19	task-sfprescaled_stimuli.npy	159	n/a	correct_rejection	n/a
142.507	0.3	19	task-sfprescaled_stimuli.npy	156	n/a	n/a	n/a
143.007	0.3	19	task-sfprescaled_stimuli.npy	153	n/a	correct_rejection	n/a
143.507	0.3	19	task-sfprescaled_stimuli.npy	157	n/a	n/a	n/a
144.007	0.3	17	task-sfprescaled_stimuli.npy	140	0.596	hit	n/a
144.507	0.3	17	task-sfprescaled_stimuli.npy	137	n/a	n/a	n/a
145.007	0.3	17	task-sfprescaled_stimuli.npy	139	n/a	correct_rejection	n/a
145.507	0.3	17	task-sfprescaled_stimuli.npy	142	n/a	n/a	n/a
146.007	0.3	17	task-sfprescaled_stimuli.npy	141	n/a	correct_rejection	n/a
146.507	0.3	17	task-sfprescaled_stimuli.npy	143	n/a	n/a	n/a
147.003	0.3	17	task-sfprescaled_stimuli.npy	136	n/a	correct_rejection	n/a
147.503	0.3	17	task-sfprescaled_stimuli.npy	138	n/a	n/a	n/a
148.003	0.3	15	task-sfprescaled_stimuli.npy	127	n/a	correct_rejection	n/a
148.503	0.3	15	task-sfprescaled_stimuli.npy	124	n/a	n/a	n/a
149.003	0.3	15	task-sfprescaled_stimuli.npy	123	n/a	correct_rejection	n/a
149.503	0.3	15	task-sfprescaled_stimuli.npy	120	n/a	n/a	n/a
150.003	0.3	15	task-sfprescaled_stimuli.npy	121	0.462	hit	n/a
150.503	0.3	15	task-sfprescaled_stimuli.npy	125	n/a	n/a	n/a
151.003	0.3	15	task-sfprescaled_stimuli.npy	126	n/a	correct_rejection	n/a
151.503	0.3	15	task-sfprescaled_stimuli.npy	122	n/a	n/a	n/a
152.004	0.3	33	task-sfprescaled_stimuli.npy	267	n/a	correct_rejection	n/a
152.504	0.3	33	task-sfprescaled_stimuli.npy	270	n/a	n/a	n/a
153.004	0.3	33	task-sfprescaled_stimuli.npy	265	n/a	correct_rejection	n/a
153.504	0.3	33	task-sfprescaled_stimuli.npy	268	n/a	n/a	n/a
154.004	0.3	33	task-sfprescaled_stimuli.npy	264	n/a	correct_rejection	n/a
154.504	0.3	33	task-sfprescaled_stimuli.npy	271	n/a	n/a	n/a
155.004	0.3	33	task-sfprescaled_stimuli.npy	269	0.474	hit	n/a
155.504	0.3	33	task-sfprescaled_stimuli.npy	266	n/a	n/a	n/a
156.004	0.3	48	task-sfprescaled_stimuli.npy	427	n/a	correct_rejection	blank trial
156.504	0.3	48	task-sfprescaled_stimuli.npy	425	n/a	n/a	blank trial
157.005	0.3	48	task-sfprescaled_stimuli.npy	430	n/a	correct_rejection	blank trial
157.506	0.3	48	task-sfprescaled_stimuli.npy	429	n/a	n/a	blank trial
158.005	0.3	48	task-sfprescaled_stimuli.npy	426	0.481	hit	blank trial
158.505	0.3	48	task-sfprescaled_stimuli.npy	431	n/a	n/a	blank trial
159.005	0.3	48	task-sfprescaled_stimuli.npy	424	n/a	correct_rejection	blank trial
159.507	0.3	48	task-sfprescaled_stimuli.npy	428	n/a	n/a	blank trial
160.006	0.3	29	task-sfprescaled_stimuli.npy	232	n/a	correct_rejection	n/a
160.507	0.3	29	task-sfprescaled_stimuli.npy	236	n/a	n/a	n/a
161.006	0.3	29	task-sfprescaled_stimuli.npy	238	n/a	correct_rejection	n/a
161.507	0.3	29	task-sfprescaled_stimuli.npy	237	n/a	n/a	n/a
162.006	0.3	29	task-sfprescaled_stimuli.npy	235	n/a	correct_rejection	n/a
162.507	0.3	29	task-sfprescaled_stimuli.npy	239	n/a	n/a	n/a
163.007	0.3	29	task-sfprescaled_stimuli.npy	234	n/a	correct_rejection	n/a
163.507	0.3	29	task-sfprescaled_stimuli.npy	233	n/a	n/a	n/a
164.007	0.3	24	task-sfprescaled_stimuli.npy	192	n/a	correct_rejection	n/a
164.507	0.3	24	task-sfprescaled_stimuli.npy	195	n/a	n/a	n/a
165.007	0.3	24	task-sfprescaled_stimuli.npy	193	0.484	hit	n/a
165.506	0.3	24	task-sfprescaled_stimuli.npy	194	n/a	n/a	n/a
166.007	0.3	24	task-sfprescaled_stimuli.npy	196	n/a	correct_rejection	n/a
166.506	0.3	24	task-sfprescaled_stimuli.npy	199	n/a	n/a	n/a
167.007	0.3	24	task-sfprescaled_stimuli.npy	198	n/a	correct_rejection	n/a
167.507	0.3	24	task-sfprescaled_stimuli.npy	197	n/a	n/a	n/a
168.007	0.3	43	task-sfprescaled_stimuli.npy	350	0.637	hit	n/a
168.507	0.3	43	task-sfprescaled_stimuli.npy	345	n/a	n/a	n/a
169.007	0.3	43	task-sfprescaled_stimuli.npy	346	n/a	correct_rejection	n/a
169.507	0.3	43	task-sfprescaled_stimuli.npy	344	n/a	n/a	n/a
170.007	0.3	43	task-sfprescaled_stimuli.npy	347	n/a	correct_rejection	n/a
170.506	0.3	43	task-sfprescaled_stimuli.npy	349	n/a	n/a	n/a
171.007	0.3	43	task-sfprescaled_stimuli.npy	351	n/a	correct_rejection	n/a
171.506	0.3	43	task-sfprescaled_stimuli.npy	348	n/a	n/a	n/a
172.007	0.3	48	task-sfprescaled_stimuli.npy	454	n/a	correct_rejection	blank trial
172.506	0.3	48	task-sfprescaled_stimuli.npy	451	n/a	n/a	blank trial
173.006	0.3	48	task-sfprescaled_stimuli.npy	453	n/a	correct_rejection	blank trial
