onset	duration	trial_type	stim_file	stim_file_index	note
16.018	0.3	24	task-sfprescaled_stimuli.npy	193	n/a
16.503	0.3	24	task-sfprescaled_stimuli.npy	194	n/a
17.019	0.3	24	task-sfprescaled_stimuli.npy	192	n/a
17.503	0.3	24	task-sfprescaled_stimuli.npy	197	n/a
18.018	0.3	24	task-sfprescaled_stimuli.npy	199	n/a
18.503	0.3	24	task-sfprescaled_stimuli.npy	195	n/a
19.019	0.3	24	task-sfprescaled_stimuli.npy	196	n/a
19.503	0.3	24	task-sfprescaled_stimuli.npy	198	n/a
20.018	0.3	43	task-sfprescaled_stimuli.npy	351	n/a
20.503	0.3	43	task-sfprescaled_stimuli.npy	345	n/a
21.020	0.3	43	task-sfprescaled_stimuli.npy	349	n/a
21.503	0.3	43	task-sfprescaled_stimuli.npy	350	n/a
22.020	0.3	43	task-sfprescaled_stimuli.npy	347	n/a
22.503	0.3	43	task-sfprescaled_stimuli.npy	348	n/a
23.020	0.3	43	task-sfprescaled_stimuli.npy	344	n/a
23.503	0.3	43	task-sfprescaled_stimuli.npy	346	n/a
24.019	0.3	1	task-sfprescaled_stimuli.npy	13	n/a
24.503	0.3	1	task-sfprescaled_stimuli.npy	9	n/a
25.020	0.3	1	task-sfprescaled_stimuli.npy	8	n/a
25.503	0.3	1	task-sfprescaled_stimuli.npy	10	n/a
26.004	0.3	1	task-sfprescaled_stimuli.npy	14	n/a
26.503	0.3	1	task-sfprescaled_stimuli.npy	15	n/a
27.004	0.3	1	task-sfprescaled_stimuli.npy	11	n/a
27.503	0.3	1	task-sfprescaled_stimuli.npy	12	n/a
28.004	0.3	37	task-sfprescaled_stimuli.npy	301	n/a
28.503	0.3	37	task-sfprescaled_stimuli.npy	303	n/a
29.004	0.3	37	task-sfprescaled_stimuli.npy	300	n/a
29.503	0.3	37	task-sfprescaled_stimuli.npy	297	n/a
30.004	0.3	37	task-sfprescaled_stimuli.npy	298	n/a
30.503	0.3	37	task-sfprescaled_stimuli.npy	302	n/a
31.005	0.3	37	task-sfprescaled_stimuli.npy	299	n/a
31.503	0.3	37	task-sfprescaled_stimuli.npy	296	n/a
32.005	0.3	48	task-sfprescaled_stimuli.npy	386	blank trial
32.503	0.3	48	task-sfprescaled_stimuli.npy	388	blank trial
33.006	0.3	48	task-sfprescaled_stimuli.npy	387	blank trial
33.503	0.3	48	task-sfprescaled_stimuli.npy	391	blank trial
34.006	0.3	48	task-sfprescaled_stimuli.npy	390	blank trial
34.503	0.3	48	task-sfprescaled_stimuli.npy	385	blank trial
35.006	0.3	48	task-sfprescaled_stimuli.npy	389	blank trial
35.503	0.3	48	task-sfprescaled_stimuli.npy	384	blank trial
36.008	0.3	23	task-sfprescaled_stimuli.npy	190	n/a
36.503	0.3	23	task-sfprescaled_stimuli.npy	191	n/a
37.008	0.3	23	task-sfprescaled_stimuli.npy	187	n/a
37.503	0.3	23	task-sfprescaled_stimuli.npy	186	n/a
38.007	0.3	23	task-sfprescaled_stimuli.npy	189	n/a
38.503	0.3	23	task-sfprescaled_stimuli.npy	188	n/a
39.008	0.3	23	task-sfprescaled_stimuli.npy	185	n/a
39.503	0.3	23	task-sfprescaled_stimuli.npy	184	n/a
40.008	0.3	32	task-sfprescaled_stimuli.npy	263	n/a
40.503	0.3	32	task-sfprescaled_stimuli.npy	260	n/a
41.009	0.3	32	task-sfprescaled_stimuli.npy	258	n/a
41.503	0.3	32	task-sfprescaled_stimuli.npy	257	n/a
42.011	0.3	32	task-sfprescaled_stimuli.npy	259	n/a
42.503	0.3	32	task-sfprescaled_stimuli.npy	262	n/a
43.011	0.3	32	task-sfprescaled_stimuli.npy	261	n/a
43.503	0.3	32	task-sfprescaled_stimuli.npy	256	n/a
44.011	0.3	29	task-sfprescaled_stimuli.npy	238	n/a
44.503	0.3	29	task-sfprescaled_stimuli.npy	234	n/a
45.011	0.3	29	task-sfprescaled_stimuli.npy	237	n/a
45.503	0.3	29	task-sfprescaled_stimuli.npy	232	n/a
46.012	0.3	29	task-sfprescaled_stimuli.npy	235	n/a
46.503	0.3	29	task-sfprescaled_stimuli.npy	233	n/a
47.012	0.3	29	task-sfprescaled_stimuli.npy	236	n/a
47.503	0.3	29	task-sfprescaled_stimuli.npy	239	n/a
48.012	0.3	9	task-sfprescaled_stimuli.npy	75	n/a
48.503	0.3	9	task-sfprescaled_stimuli.npy	74	n/a
49.012	0.3	9	task-sfprescaled_stimuli.npy	78	n/a
49.503	0.3	9	task-sfprescaled_stimuli.npy	72	n/a
50.012	0.3	9	task-sfprescaled_stimuli.npy	73	n/a
50.503	0.3	9	task-sfprescaled_stimuli.npy	79	n/a
51.013	0.3	9	task-sfprescaled_stimuli.npy	76	n/a
51.503	0.3	9	task-sfprescaled_stimuli.npy	77	n/a
52.014	0.3	45	task-sfprescaled_stimuli.npy	361	n/a
52.503	0.3	45	task-sfprescaled_stimuli.npy	367	n/a
53.014	0.3	45	task-sfprescaled_stimuli.npy	364	n/a
53.503	0.3	45	task-sfprescaled_stimuli.npy	365	n/a
54.013	0.3	45	task-sfprescaled_stimuli.npy	363	n/a
54.503	0.3	45	task-sfprescaled_stimuli.npy	360	n/a
55.014	0.3	45	task-sfprescaled_stimuli.npy	366	n/a
55.503	0.3	45	task-sfprescaled_stimuli.npy	362	n/a
56.015	0.3	19	task-sfprescaled_stimuli.npy	158	n/a
56.503	0.3	19	task-sfprescaled_stimuli.npy	153	n/a
57.015	0.3	19	task-sfprescaled_stimuli.npy	152	n/a
57.503	0.3	19	task-sfprescaled_stimuli.npy	157	n/a
58.015	0.3	19	task-sfprescaled_stimuli.npy	159	n/a
58.503	0.3	19	task-sfprescaled_stimuli.npy	154	n/a
59.015	0.3	19	task-sfprescaled_stimuli.npy	156	n/a
59.503	0.3	19	task-sfprescaled_stimuli.npy	155	n/a
60.016	0.3	35	task-sfprescaled_stimuli.npy	283	n/a
60.503	0.3	35	task-sfprescaled_stimuli.npy	285	n/a
61.017	0.3	35	task-sfprescaled_stimuli.npy	281	n/a
61.503	0.3	35	task-sfprescaled_stimuli.npy	287	n/a
62.017	0.3	35	task-sfprescaled_stimuli.npy	280	n/a
62.503	0.3	35	task-sfprescaled_stimuli.npy	282	n/a
63.016	0.3	35	task-sfprescaled_stimuli.npy	286	n/a
63.503	0.3	35	task-sfprescaled_stimuli.npy	284	n/a
64.017	0.3	21	task-sfprescaled_stimuli.npy	172	n/a
64.503	0.3	21	task-sfprescaled_stimuli.npy	168	n/a
65.017	0.3	21	task-sfprescaled_stimuli.npy	173	n/a
65.503	0.3	21	task-sfprescaled_stimuli.npy	175	n/a
66.019	0.3	21	task-sfprescaled_stimuli.npy	169	n/a
66.503	0.3	21	task-sfprescaled_stimuli.npy	170	n/a
67.018	0.3	21	task-sfprescaled_stimuli.npy	171	n/a
67.519	0.3	21	task-sfprescaled_stimuli.npy	174	n/a
68.019	0.3	10	task-sfprescaled_stimuli.npy	85	n/a
68.503	0.3	10	task-sfprescaled_stimuli.npy	82	n/a
69.018	0.3	10	task-sfprescaled_stimuli.npy	80	n/a
69.518	0.3	10	task-sfprescaled_stimuli.npy	86	n/a
70.018	0.3	10	task-sfprescaled_stimuli.npy	84	n/a
70.503	0.3	10	task-sfprescaled_stimuli.npy	87	n/a
71.019	0.3	10	task-sfprescaled_stimuli.npy	83	n/a
71.503	0.3	10	task-sfprescaled_stimuli.npy	81	n/a
72.019	0.3	48	task-sfprescaled_stimuli.npy	439	blank trial
72.503	0.3	48	task-sfprescaled_stimuli.npy	436	blank trial
73.019	0.3	48	task-sfprescaled_stimuli.npy	438	blank trial
73.503	0.3	48	task-sfprescaled_stimuli.npy	432	blank trial
74.019	0.3	48	task-sfprescaled_stimuli.npy	433	blank trial
74.503	0.3	48	task-sfprescaled_stimuli.npy	437	blank trial
75.003	0.3	48	task-sfprescaled_stimuli.npy	434	blank trial
75.503	0.3	48	task-sfprescaled_stimuli.npy	435	blank trial
76.005	0.3	17	task-sfprescaled_stimuli.npy	143	n/a
76.503	0.3	17	task-sfprescaled_stimuli.npy	137	n/a
77.004	0.3	17	task-sfprescaled_stimuli.npy	141	n/a
77.503	0.3	17	task-sfprescaled_stimuli.npy	139	n/a
78.004	0.3	17	task-sfprescaled_stimuli.npy	140	n/a
78.503	0.3	17	task-sfprescaled_stimuli.npy	138	n/a
79.004	0.3	17	task-sfprescaled_stimuli.npy	136	n/a
79.504	0.3	17	task-sfprescaled_stimuli.npy	142	n/a
80.005	0.3	42	task-sfprescaled_stimuli.npy	336	n/a
80.503	0.3	42	task-sfprescaled_stimuli.npy	339	n/a
81.005	0.3	42	task-sfprescaled_stimuli.npy	343	n/a
81.505	0.3	42	task-sfprescaled_stimuli.npy	337	n/a
82.007	0.3	42	task-sfprescaled_stimuli.npy	342	n/a
82.507	0.3	42	task-sfprescaled_stimuli.npy	341	n/a
83.005	0.3	42	task-sfprescaled_stimuli.npy	340	n/a
83.503	0.3	42	task-sfprescaled_stimuli.npy	338	n/a
84.007	0.3	34	task-sfprescaled_stimuli.npy	274	n/a
84.507	0.3	34	task-sfprescaled_stimuli.npy	279	n/a
85.006	0.3	34	task-sfprescaled_stimuli.npy	276	n/a
85.503	0.3	34	task-sfprescaled_stimuli.npy	273	n/a
86.008	0.3	34	task-sfprescaled_stimuli.npy	277	n/a
86.503	0.3	34	task-sfprescaled_stimuli.npy	272	n/a
87.008	0.3	34	task-sfprescaled_stimuli.npy	275	n/a
87.508	0.3	34	task-sfprescaled_stimuli.npy	278	n/a
88.008	0.3	3	task-sfprescaled_stimuli.npy	31	n/a
88.508	0.3	3	task-sfprescaled_stimuli.npy	27	n/a
89.008	0.3	3	task-sfprescaled_stimuli.npy	29	n/a
89.508	0.3	3	task-sfprescaled_stimuli.npy	28	n/a
90.008	0.3	3	task-sfprescaled_stimuli.npy	30	n/a
90.508	0.3	3	task-sfprescaled_stimuli.npy	24	n/a
91.010	0.3	3	task-sfprescaled_stimuli.npy	25	n/a
