onset	duration	trial_type	stim_file	stim_file_index	note
16.004	0.3	0	task-sfprescaled_stimuli.npy	3	n/a
16.505	0.3	0	task-sfprescaled_stimuli.npy	2	n/a
17.005	0.3	0	task-sfprescaled_stimuli.npy	0	n/a
17.506	0.3	0	task-sfprescaled_stimuli.npy	7	n/a
18.005	0.3	0	task-sfprescaled_stimuli.npy	1	n/a
18.506	0.3	0	task-sfprescaled_stimuli.npy	6	n/a
19.007	0.3	0	task-sfprescaled_stimuli.npy	4	n/a
19.506	0.3	0	task-sfprescaled_stimuli.npy	5	n/a
20.007	0.3	45	task-sfprescaled_stimuli.npy	367	n/a
20.506	0.3	45	task-sfprescaled_stimuli.npy	362	n/a
21.007	0.3	45	task-sfprescaled_stimuli.npy	361	n/a
21.506	0.3	45	task-sfprescaled_stimuli.npy	364	n/a
22.006	0.3	45	task-sfprescaled_stimuli.npy	363	n/a
22.508	0.3	45	task-sfprescaled_stimuli.npy	366	n/a
23.008	0.3	45	task-sfprescaled_stimuli.npy	365	n/a
23.508	0.3	45	task-sfprescaled_stimuli.npy	360	n/a
24.008	0.3	28	task-sfprescaled_stimuli.npy	231	n/a
24.508	0.3	28	task-sfprescaled_stimuli.npy	224	n/a
25.008	0.3	28	task-sfprescaled_stimuli.npy	225	n/a
25.510	0.3	28	task-sfprescaled_stimuli.npy	230	n/a
26.008	0.3	28	task-sfprescaled_stimuli.npy	228	n/a
26.510	0.3	28	task-sfprescaled_stimuli.npy	226	n/a
27.008	0.3	28	task-sfprescaled_stimuli.npy	227	n/a
27.511	0.3	28	task-sfprescaled_stimuli.npy	229	n/a
28.009	0.3	48	task-sfprescaled_stimuli.npy	402	blank trial
28.510	0.3	48	task-sfprescaled_stimuli.npy	401	blank trial
29.011	0.3	48	task-sfprescaled_stimuli.npy	407	blank trial
29.511	0.3	48	task-sfprescaled_stimuli.npy	406	blank trial
30.011	0.3	48	task-sfprescaled_stimuli.npy	404	blank trial
30.510	0.3	48	task-sfprescaled_stimuli.npy	403	blank trial
31.011	0.3	48	task-sfprescaled_stimuli.npy	400	blank trial
31.511	0.3	48	task-sfprescaled_stimuli.npy	405	blank trial
32.011	0.3	12	task-sfprescaled_stimuli.npy	103	n/a
32.511	0.3	12	task-sfprescaled_stimuli.npy	102	n/a
33.012	0.3	12	task-sfprescaled_stimuli.npy	99	n/a
33.511	0.3	12	task-sfprescaled_stimuli.npy	100	n/a
34.012	0.3	12	task-sfprescaled_stimuli.npy	98	n/a
34.512	0.3	12	task-sfprescaled_stimuli.npy	101	n/a
35.012	0.3	12	task-sfprescaled_stimuli.npy	97	n/a
35.512	0.3	12	task-sfprescaled_stimuli.npy	96	n/a
36.012	0.3	22	task-sfprescaled_stimuli.npy	181	n/a
36.512	0.3	22	task-sfprescaled_stimuli.npy	183	n/a
37.012	0.3	22	task-sfprescaled_stimuli.npy	177	n/a
37.511	0.3	22	task-sfprescaled_stimuli.npy	178	n/a
38.012	0.3	22	task-sfprescaled_stimuli.npy	179	n/a
38.512	0.3	22	task-sfprescaled_stimuli.npy	180	n/a
39.012	0.3	22	task-sfprescaled_stimuli.npy	182	n/a
39.512	0.3	22	task-sfprescaled_stimuli.npy	176	n/a
40.012	0.3	46	task-sfprescaled_stimuli.npy	368	n/a
40.512	0.3	46	task-sfprescaled_stimuli.npy	369	n/a
41.012	0.3	46	task-sfprescaled_stimuli.npy	373	n/a
41.512	0.3	46	task-sfprescaled_stimuli.npy	371	n/a
42.012	0.3	46	task-sfprescaled_stimuli.npy	370	n/a
42.512	0.3	46	task-sfprescaled_stimuli.npy	374	n/a
43.012	0.3	46	task-sfprescaled_stimuli.npy	372	n/a
43.512	0.3	46	task-sfprescaled_stimuli.npy	375	n/a
44.012	0.3	15	task-sfprescaled_stimuli.npy	122	n/a
44.512	0.3	15	task-sfprescaled_stimuli.npy	127	n/a
45.012	0.3	15	task-sfprescaled_stimuli.npy	125	n/a
45.512	0.3	15	task-sfprescaled_stimuli.npy	120	n/a
46.012	0.3	15	task-sfprescaled_stimuli.npy	124	n/a
46.511	0.3	15	task-sfprescaled_stimuli.npy	126	n/a
47.012	0.3	15	task-sfprescaled_stimuli.npy	121	n/a
47.511	0.3	15	task-sfprescaled_stimuli.npy	123	n/a
48.012	0.3	48	task-sfprescaled_stimuli.npy	388	blank trial
48.511	0.3	48	task-sfprescaled_stimuli.npy	386	blank trial
49.012	0.3	48	task-sfprescaled_stimuli.npy	384	blank trial
49.512	0.3	48	task-sfprescaled_stimuli.npy	387	blank trial
50.012	0.3	48	task-sfprescaled_stimuli.npy	385	blank trial
50.512	0.3	48	task-sfprescaled_stimuli.npy	390	blank trial
51.012	0.3	48	task-sfprescaled_stimuli.npy	389	blank trial
51.511	0.3	48	task-sfprescaled_stimuli.npy	391	blank trial
52.012	0.3	26	task-sfprescaled_stimuli.npy	208	n/a
52.511	0.3	26	task-sfprescaled_stimuli.npy	214	n/a
53.010	0.3	26	task-sfprescaled_stimuli.npy	209	n/a
53.512	0.3	26	task-sfprescaled_stimuli.npy	210	n/a
54.011	0.3	26	task-sfprescaled_stimuli.npy	213	n/a
54.512	0.3	26	task-sfprescaled_stimuli.npy	212	n/a
55.011	0.3	26	task-sfprescaled_stimuli.npy	211	n/a
55.511	0.3	26	task-sfprescaled_stimuli.npy	215	n/a
56.011	0.3	48	task-sfprescaled_stimuli.npy	415	blank trial
56.511	0.3	48	task-sfprescaled_stimuli.npy	408	blank trial
57.011	0.3	48	task-sfprescaled_stimuli.npy	411	blank trial
57.503	0.3	48	task-sfprescaled_stimuli.npy	409	blank trial
58.011	0.3	48	task-sfprescaled_stimuli.npy	413	blank trial
58.503	0.3	48	task-sfprescaled_stimuli.npy	414	blank trial
59.011	0.3	48	task-sfprescaled_stimuli.npy	410	blank trial
59.503	0.3	48	task-sfprescaled_stimuli.npy	412	blank trial
60.012	0.3	19	task-sfprescaled_stimuli.npy	156	n/a
60.503	0.3	19	task-sfprescaled_stimuli.npy	153	n/a
61.011	0.3	19	task-sfprescaled_stimuli.npy	159	n/a
61.503	0.3	19	task-sfprescaled_stimuli.npy	155	n/a
62.004	0.3	19	task-sfprescaled_stimuli.npy	158	n/a
62.504	0.3	19	task-sfprescaled_stimuli.npy	157	n/a
63.004	0.3	19	task-sfprescaled_stimuli.npy	152	n/a
63.505	0.3	19	task-sfprescaled_stimuli.npy	154	n/a
64.004	0.3	1	task-sfprescaled_stimuli.npy	9	n/a
64.505	0.3	1	task-sfprescaled_stimuli.npy	15	n/a
