onset	duration	trial_type	stim_file	stim_file_index	note
16.008	0.3	38	task-sfprescaled_stimuli.npy	305	n/a
16.503	0.3	38	task-sfprescaled_stimuli.npy	309	n/a
17.008	0.3	38	task-sfprescaled_stimuli.npy	307	n/a
17.503	0.3	38	task-sfprescaled_stimuli.npy	304	n/a
18.004	0.3	38	task-sfprescaled_stimuli.npy	306	n/a
18.504	0.3	38	task-sfprescaled_stimuli.npy	311	n/a
19.005	0.3	38	task-sfprescaled_stimuli.npy	310	n/a
19.504	0.3	38	task-sfprescaled_stimuli.npy	308	n/a
20.004	0.3	48	task-sfprescaled_stimuli.npy	436	blank trial
20.505	0.3	48	task-sfprescaled_stimuli.npy	438	blank trial
21.004	0.3	48	task-sfprescaled_stimuli.npy	433	blank trial
21.504	0.3	48	task-sfprescaled_stimuli.npy	434	blank trial
22.004	0.3	48	task-sfprescaled_stimuli.npy	432	blank trial
22.504	0.3	48	task-sfprescaled_stimuli.npy	435	blank trial
23.006	0.3	48	task-sfprescaled_stimuli.npy	439	blank trial
23.506	0.3	48	task-sfprescaled_stimuli.npy	437	blank trial
24.006	0.3	47	task-sfprescaled_stimuli.npy	382	n/a
24.506	0.3	47	task-sfprescaled_stimuli.npy	383	n/a
25.006	0.3	47	task-sfprescaled_stimuli.npy	377	n/a
25.506	0.3	47	task-sfprescaled_stimuli.npy	378	n/a
26.005	0.3	47	task-sfprescaled_stimuli.npy	376	n/a
26.506	0.3	47	task-sfprescaled_stimuli.npy	379	n/a
27.007	0.3	47	task-sfprescaled_stimuli.npy	381	n/a
27.506	0.3	47	task-sfprescaled_stimuli.npy	380	n/a
28.008	0.3	22	task-sfprescaled_stimuli.npy	178	n/a
28.507	0.3	22	task-sfprescaled_stimuli.npy	179	n/a
29.008	0.3	22	task-sfprescaled_stimuli.npy	176	n/a
29.509	0.3	22	task-sfprescaled_stimuli.npy	182	n/a
30.007	0.3	22	task-sfprescaled_stimuli.npy	177	n/a
30.509	0.3	22	task-sfprescaled_stimuli.npy	181	n/a
31.008	0.3	22	task-sfprescaled_stimuli.npy	183	n/a
31.508	0.3	22	task-sfprescaled_stimuli.npy	180	n/a
32.008	0.3	48	task-sfprescaled_stimuli.npy	430	blank trial
32.509	0.3	48	task-sfprescaled_stimuli.npy	431	blank trial
33.008	0.3	48	task-sfprescaled_stimuli.npy	425	blank trial
33.509	0.3	48	task-sfprescaled_stimuli.npy	426	blank trial
34.008	0.3	48	task-sfprescaled_stimuli.npy	424	blank trial
34.508	0.3	48	task-sfprescaled_stimuli.npy	429	blank trial
35.008	0.3	48	task-sfprescaled_stimuli.npy	428	blank trial
35.508	0.3	48	task-sfprescaled_stimuli.npy	427	blank trial
36.008	0.3	11	task-sfprescaled_stimuli.npy	93	n/a
36.508	0.3	11	task-sfprescaled_stimuli.npy	91	n/a
37.008	0.3	11	task-sfprescaled_stimuli.npy	89	n/a
37.508	0.3	11	task-sfprescaled_stimuli.npy	90	n/a
38.008	0.3	11	task-sfprescaled_stimuli.npy	92	n/a
38.508	0.3	11	task-sfprescaled_stimuli.npy	88	n/a
39.008	0.3	11	task-sfprescaled_stimuli.npy	94	n/a
39.509	0.3	11	task-sfprescaled_stimuli.npy	95	n/a
40.008	0.3	48	task-sfprescaled_stimuli.npy	411	blank trial
40.509	0.3	48	task-sfprescaled_stimuli.npy	413	blank trial
41.008	0.3	48	task-sfprescaled_stimuli.npy	414	blank trial
41.509	0.3	48	task-sfprescaled_stimuli.npy	409	blank trial
42.008	0.3	48	task-sfprescaled_stimuli.npy	415	blank trial
42.509	0.3	48	task-sfprescaled_stimuli.npy	412	blank trial
43.008	0.3	48	task-sfprescaled_stimuli.npy	408	blank trial
43.509	0.3	48	task-sfprescaled_stimuli.npy	410	blank trial
44.008	0.3	21	task-sfprescaled_stimuli.npy	174	n/a
44.508	0.3	21	task-sfprescaled_stimuli.npy	168	n/a
45.008	0.3	21	task-sfprescaled_stimuli.npy	170	n/a
45.509	0.3	21	task-sfprescaled_stimuli.npy	172	n/a
46.008	0.3	21	task-sfprescaled_stimuli.npy	175	n/a
46.509	0.3	21	task-sfprescaled_stimuli.npy	171	n/a
47.008	0.3	21	task-sfprescaled_stimuli.npy	173	n/a
47.509	0.3	21	task-sfprescaled_stimuli.npy	169	n/a
48.008	0.3	24	task-sfprescaled_stimuli.npy	193	n/a
48.509	0.3	24	task-sfprescaled_stimuli.npy	199	n/a
49.008	0.3	24	task-sfprescaled_stimuli.npy	197	n/a
49.509	0.3	24	task-sfprescaled_stimuli.npy	194	n/a
50.008	0.3	24	task-sfprescaled_stimuli.npy	192	n/a
50.509	0.3	24	task-sfprescaled_stimuli.npy	195	n/a
51.008	0.3	24	task-sfprescaled_stimuli.npy	196	n/a
51.508	0.3	24	task-sfprescaled_stimuli.npy	198	n/a
52.008	0.3	0	task-sfprescaled_stimuli.npy	1	n/a
52.508	0.3	0	task-sfprescaled_stimuli.npy	3	n/a
53.008	0.3	0	task-sfprescaled_stimuli.npy	6	n/a
53.508	0.3	0	task-sfprescaled_stimuli.npy	0	n/a
54.008	0.3	0	task-sfprescaled_stimuli.npy	2	n/a
54.509	0.3	0	task-sfprescaled_stimuli.npy	5	n/a
55.008	0.3	0	task-sfprescaled_stimuli.npy	7	n/a
55.509	0.3	0	task-sfprescaled_stimuli.npy	4	n/a
56.008	0.3	12	task-sfprescaled_stimuli.npy	101	n/a
56.508	0.3	12	task-sfprescaled_stimuli.npy	98	n/a
57.008	0.3	12	task-sfprescaled_stimuli.npy	103	n/a
57.509	0.3	12	task-sfprescaled_stimuli.npy	100	n/a
58.008	0.3	12	task-sfprescaled_stimuli.npy	96	n/a
58.508	0.3	12	task-sfprescaled_stimuli.npy	99	n/a
59.008	0.3	12	task-sfprescaled_stimuli.npy	97	n/a
59.508	0.3	12	task-sfprescaled_stimuli.npy	102	n/a
60.008	0.3	28	task-sfprescaled_stimuli.npy	225	n/a
60.508	0.3	28	task-sfprescaled_stimuli.npy	226	n/a
61.008	0.3	28	task-sfprescaled_stimuli.npy	229	n/a
61.508	0.3	28	task-sfprescaled_stimuli.npy	231	n/a
62.008	0.3	28	task-sfprescaled_stimuli.npy	227	n/a
62.508	0.3	28	task-sfprescaled_stimuli.npy	228	n/a
63.003	0.3	28	task-sfprescaled_stimuli.npy	224	n/a
63.503	0.3	28	task-sfprescaled_stimuli.npy	230	n/a
64.003	0.3	48	task-sfprescaled_stimuli.npy	443	blank trial
64.503	0.3	48	task-sfprescaled_stimuli.npy	447	blank trial
65.003	0.3	48	task-sfprescaled_stimuli.npy	445	blank trial
65.503	0.3	48	task-sfprescaled_stimuli.npy	441	blank trial
66.003	0.3	48	task-sfprescaled_stimuli.npy	444	blank trial
66.503	0.3	48	task-sfprescaled_stimuli.npy	446	blank trial
67.003	0.3	48	task-sfprescaled_stimuli.npy	442	blank trial
67.503	0.3	48	task-sfprescaled_stimuli.npy	440	blank trial
68.004	0.3	1	task-sfprescaled_stimuli.npy	15	n/a
68.504	0.3	1	task-sfprescaled_stimuli.npy	13	n/a
69.004	0.3	1	task-sfprescaled_stimuli.npy	8	n/a
69.504	0.3	1	task-sfprescaled_stimuli.npy	14	n/a
70.004	0.3	1	task-sfprescaled_stimuli.npy	10	n/a
70.504	0.3	1	task-sfprescaled_stimuli.npy	11	n/a
71.004	0.3	1	task-sfprescaled_stimuli.npy	12	n/a
71.504	0.3	1	task-sfprescaled_stimuli.npy	9	n/a
