onset	duration	trial_type	stim_file	stim_file_index	note
16.008	0.3	1	task-sfprescaled_stimuli.npy	10	n/a
16.508	0.3	1	task-sfprescaled_stimuli.npy	12	n/a
17.008	0.3	1	task-sfprescaled_stimuli.npy	9	n/a
17.509	0.3	1	task-sfprescaled_stimuli.npy	15	n/a
18.008	0.3	1	task-sfprescaled_stimuli.npy	13	n/a
18.508	0.3	1	task-sfprescaled_stimuli.npy	11	n/a
19.008	0.3	1	task-sfprescaled_stimuli.npy	8	n/a
19.509	0.3	1	task-sfprescaled_stimuli.npy	14	n/a
20.008	0.3	6	task-sfprescaled_stimuli.npy	50	n/a
20.509	0.3	6	task-sfprescaled_stimuli.npy	49	n/a
21.009	0.3	6	task-sfprescaled_stimuli.npy	51	n/a
21.511	0.3	6	task-sfprescaled_stimuli.npy	55	n/a
22.011	0.3	6	task-sfprescaled_stimuli.npy	48	n/a
22.511	0.3	6	task-sfprescaled_stimuli.npy	53	n/a
23.010	0.3	6	task-sfprescaled_stimuli.npy	52	n/a
23.510	0.3	6	task-sfprescaled_stimuli.npy	54	n/a
24.010	0.3	17	task-sfprescaled_stimuli.npy	137	n/a
24.511	0.3	17	task-sfprescaled_stimuli.npy	140	n/a
25.011	0.3	17	task-sfprescaled_stimuli.npy	142	n/a
25.511	0.3	17	task-sfprescaled_stimuli.npy	138	n/a
26.012	0.3	17	task-sfprescaled_stimuli.npy	141	n/a
26.513	0.3	17	task-sfprescaled_stimuli.npy	143	n/a
27.012	0.3	17	task-sfprescaled_stimuli.npy	136	n/a
27.512	0.3	17	task-sfprescaled_stimuli.npy	139	n/a
28.012	0.3	48	task-sfprescaled_stimuli.npy	401	blank trial
28.512	0.3	48	task-sfprescaled_stimuli.npy	404	blank trial
29.012	0.3	48	task-sfprescaled_stimuli.npy	400	blank trial
29.513	0.3	48	task-sfprescaled_stimuli.npy	402	blank trial
30.012	0.3	48	task-sfprescaled_stimuli.npy	407	blank trial
30.513	0.3	48	task-sfprescaled_stimuli.npy	403	blank trial
31.014	0.3	48	task-sfprescaled_stimuli.npy	406	blank trial
31.514	0.3	48	task-sfprescaled_stimuli.npy	405	blank trial
32.014	0.3	11	task-sfprescaled_stimuli.npy	88	n/a
32.514	0.3	11	task-sfprescaled_stimuli.npy	90	n/a
33.014	0.3	11	task-sfprescaled_stimuli.npy	92	n/a
33.514	0.3	11	task-sfprescaled_stimuli.npy	95	n/a
34.014	0.3	11	task-sfprescaled_stimuli.npy	89	n/a
34.514	0.3	11	task-sfprescaled_stimuli.npy	91	n/a
35.014	0.3	11	task-sfprescaled_stimuli.npy	94	n/a
35.514	0.3	11	task-sfprescaled_stimuli.npy	93	n/a
36.014	0.3	20	task-sfprescaled_stimuli.npy	161	n/a
36.514	0.3	20	task-sfprescaled_stimuli.npy	166	n/a
37.014	0.3	20	task-sfprescaled_stimuli.npy	167	n/a
37.513	0.3	20	task-sfprescaled_stimuli.npy	164	n/a
38.014	0.3	20	task-sfprescaled_stimuli.npy	160	n/a
38.514	0.3	20	task-sfprescaled_stimuli.npy	165	n/a
39.014	0.3	20	task-sfprescaled_stimuli.npy	162	n/a
39.513	0.3	20	task-sfprescaled_stimuli.npy	163	n/a
40.015	0.3	9	task-sfprescaled_stimuli.npy	77	n/a
40.514	0.3	9	task-sfprescaled_stimuli.npy	75	n/a
41.014	0.3	9	task-sfprescaled_stimuli.npy	74	n/a
41.514	0.3	9	task-sfprescaled_stimuli.npy	76	n/a
42.014	0.3	9	task-sfprescaled_stimuli.npy	72	n/a
42.514	0.3	9	task-sfprescaled_stimuli.npy	79	n/a
43.014	0.3	9	task-sfprescaled_stimuli.npy	78	n/a
43.514	0.3	9	task-sfprescaled_stimuli.npy	73	n/a
44.014	0.3	25	task-sfprescaled_stimuli.npy	200	n/a
44.514	0.3	25	task-sfprescaled_stimuli.npy	207	n/a
45.014	0.3	25	task-sfprescaled_stimuli.npy	202	n/a
45.514	0.3	25	task-sfprescaled_stimuli.npy	203	n/a
46.014	0.3	25	task-sfprescaled_stimuli.npy	204	n/a
46.514	0.3	25	task-sfprescaled_stimuli.npy	201	n/a
47.014	0.3	25	task-sfprescaled_stimuli.npy	206	n/a
